feature	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.fragilis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Parabacteroides.merdae	Prevotella.copri	Alistipes.putredinis	Eubacterium.rectale	Eubacterium.siraeum	Roseburia.intestinalis	Faecalibacterium.prausnitzii	Subdoligranulum.unclassified	Escherichia.coli	Akkermansia.muciniphila
CSM7KOPU	0.120237742218893	0	0.0252713912732825	0	0.141589447453425	0	0.104084181487839	0	0.159483726320748	0.179503019797547	0.0820477799875783	0	0	0	0	0	0.00105257217149861	0.179910084284427	0.00682005500476128	0	0
CSM7KOPW	0.0914663653826734	0	0.0225412695909293	0	0.086874063215176	0	0.0519377333806855	0	0.101130637586672	0.308686555343631	0.220435893566494	0	0	0	0	0	0.00619667914389355	0.0990970840959041	0.0116337186939418	0	0
CSM7KOQ1	0.152648272636547	0	0.0184259473173321	0	0.103695917406134	0.000111749402787665	0.0199097441244517	0	0.0801685510360699	0.107014521776077	0.0638968969425834	0	0	0	0	0	0.0244646497820769	0.422664472771023	0.00699927680491754	0	0
CSM7KOQX	0.0691536850173548	0.000350068386941745	0.000139745558051022	0	0	0	0.022920192861679	0.177981531042599	0.0349841668666996	0.18951085980536	0.0798191787264991	0.0187301317297221	0	0.0494189479605987	0.0693326259381589	0.0244553445695081	0.110593174422182	0.136611209924983	0.0159991371896617	0	0
CSM7KOR2	0.155722126357414	6.6041889427008e-05	0.000209474481578005	0.000167360812957884	0	0	0.0119639736707532	0.256373794359503	0.0357998999116707	0.0823571075019758	0.178179103416403	0.0251259991741346	0	0.0643834586260552	0.118788575710258	0.0132931521534031	0.00773688254935367	0.032530074355237	0.0173029750298761	0	0
CSM7KORC	0	0.0105234090641211	0	0	0.00051025667873466	0.413288284518201	0.0716921023464073	0.101478278246199	0.0162041128304504	0.0434428149452565	0.133492151686612	0	0	0	0.0132509734416016	0.000496172670860084	0.0767356779204431	0.113730326112893	0.00515543953822001	0	0
CSM7KORG	0	0.0342849392964029	0	0	0.00106888941172453	0.33870232038718	0.0207668543229838	0.14558562109305	0.020341649919053	0.0589463748385364	0.186353737872822	0	0	0	0.0527557178305506	0.00278804204289022	0.035897580883661	0.066200182818299	0.00664315399215569	0	0.0296649352906919
CSM7KORI	0	0.0795713555869245	0	0	0.000730680366264282	0.369229195845727	0.0532770664736836	0.21155220219931	0.0455572845152171	0.0798811466350409	0.113296846322544	0	0	0	0.00390965016312757	0	0.0120104223706284	0.0284752089197809	0.00100320935270869	0	0.00150573124904265
CSM7KORK	0	0.0406358067619964	0.00214155488763349	0	0.00221434423496461	0.271221443950119	0.079614725538016	0.0720176909373244	0.0120959819089445	0.106093822938201	0.117598707713706	3.70645142851699e-05	0	0.000317802160637903	0.180018922253237	0.00147543560479761	0.0504087814021283	0.0558825700921224	0.00745785660528347	0.000697527365222113	6.9961131381646e-05
CSM7KORM	0.0671786598958144	0	0.00151256244889778	0.0133694721577327	1.22286899966645e-05	0	0.157425408153613	0.12661079607788	0.0186314634073319	0.0714575769174059	0.140639774137501	0.0481675448599653	0	0	0.00682726356917229	0	0.00311269356294409	0.308619806795132	0.0350841116004305	0.00135063772618333	0
CSM7KORO	0.0492682062983812	0	0	0	0	0	0.113793637877264	0.15051478983035	0.0072196260120893	0.0453921825145719	0.14218598437202	0.133622003570553	0	0	0.0120269698569466	0	0.0664938363498319	0.277311568005256	0.00217119531273694	0	0
CSM7KORS	0.145822185056755	0	0	0	0	0	0.213251871137651	0.16359260610841	0.0665665980996518	0	0.160336082014223	0.0565342401416506	0	0	0.036717991013739	0	0	0.138827749512749	0.0183506769151716	0	0
CSM7KORU	0.0872844225190601	0	0.00118132176392306	0	0.000167170703541995	0	0.1780307666486	0.155352123570654	0.115252604049017	0.00557789786124724	0.166891862272253	0.0376600605863094	0	0	0.0128758978052109	0.000178297542671093	0	0.227129620034531	0.012417954642982	0	0
CSM7KOS7	0	0	0	0	0.192352243235544	0	0.0125062481672912	0	0	1.73487734808475e-05	2.86972192916274e-05	0	0	0.442739394812169	0.0816677206372661	0	0.004534291089983	0.0484698642673704	0.0313387983274217	0.000491765985133797	0.185853627485049
CSM7KOSH	0	0	0	0	0.369942907153922	0	0.0701646316085526	0	0	8.57069612394908e-05	6.68186755140998e-05	0	0	0.351349409702858	0.00538239716584002	0	0.0102257685130312	0.150022120038659	0.0202874382200204	0	0.0224728019603639
CSM7KOSJ	0	0	0	0	0.581718568466523	0	0.289300264244496	0	0	0	0.000123469374210629	0	0	0	0.0551489859608059	0	0	0.000427384355153018	0.00524206383692225	0.0642471511257627	0.00379211263612624
CSM7KOSL	0	0	0	0	0.643968049212585	0	0.302672083248445	0	0	0	0	0	0	0	0	0	0	0	0.00522690657869802	0.0481329609602713	0
CSM7KOSP	0	0	0	0	0.574893197401219	0	0.300760475435237	0.000182983281071782	1.58446136345981e-05	5.41357632515436e-05	4.59933923559862e-05	0	0	0	0.0176593720559553	0	0.0329083822627473	0.000421312677825529	0.00440689319916173	0.0521362610364886	0.0165151488810512
CSM7KOST	0	0	0	0	0.405461264308242	0	0.357419324173816	6.54213119135947e-06	0	0.000212552507278455	0.000113752975000781	0	0	0	0.149813469153317	0	0.00817098834512653	0	0.00557616549402303	0.0415544157115823	0.0316715252004229
CSM7KOSV	0.0516104186268119	0	0.119264904822226	0	0.00443818874638947	0	0.0120137870077149	0.249615408880198	0.00756371899893777	0.337590978695506	0	0.0429743554015247	0	0.0939336620250322	0	0.0189570553427544	0.00734411317533807	0.032266484603593	0.0218445187558303	0	0.000582404918143053
CSM7KOSX	0.121749559088905	0	0.223211241869281	0	0.00987362442556557	0	0.00170753617061896	0.113497817035532	0.00802134327883309	0.174813294605885	0	0.0588249832953786	0	0.10403342742467	0	0.0184081802644557	0.00276805235478343	0.068428720130546	0.0861765280751276	0	0.00848569198041809
CSM7KOTA	0.0103718287537222	0.448084896065224	0	0	0	0.310882005743065	0.00813489259324312	0	0	0.0523164649513718	0.112830236462337	0.00215197474031624	0.000462876352540877	0.000866443098314251	0.00450311865597569	0	0	0	0.00726959320635413	0.0414454878541931	0.000680181523341925
CSM7KOTC	0.00631686260173799	0.404956794739938	0	0	0	0.0560887043313386	0.00756520048965532	0	0.000482446937916493	0.189536771132476	0.0896658784640475	0.00236538018440595	0	0.0055350102268968	0.0225995754775877	0	0	0	0.19168847417789	0.0170460294024892	0.00615287183362017
CSM7KOTK	0.00166345351368935	0.550485255628603	0	0	0	0.0848643967376524	0.0230293820556291	0.00421003967257982	0.00117697827753572	0.105979108920529	0.0968318243254487	0.00314977897747647	0	0.00925670732861037	0.0147298956813811	0	0	0.000290426171911777	0.0889887219356334	0.00980359303223388	0.00554043774108621
CSM7KOTO	0.0422217069359399	0	1.73122201191081e-05	0	0	0	0.0907443625115939	0.372501269562809	0	0.145006456234008	0.0497565447186887	0	0	0	0.178655116792784	0	0	0.117939586996879	0.00315764402717914	0	0
CSM7KOTQ	0.018851314469517	0	0.0103428684164112	0	7.38955576918653e-05	0	0.0523945994895629	0.338652186855375	9.73190552243811e-05	0.0767363538955856	0.0442478233924056	0	0	0	0.0719907254103818	0	0	0.380668085554325	0.00507941332504216	0.000865414578478128	0
CSM7KOTS	0.0126121907461946	0.000257998815529762	0.0108071287629476	0	0.0197966442489197	0	0.047251747031619	0.282537369540148	0.000246067338775533	0.0544868705719888	0.0277743085244358	0	0	0	0.100988019247796	0	0	0.418948238774572	0.0127979808842247	0.0114954355128474	0
CSM7KOTU	0.0194042537802091	0.000490220792441375	0.0163386498562361	0	0	0.00110594668929334	0.0712537990578995	0.2972248967188	0.000844056306585524	0.0706262735358466	0.0510546796164233	0	0	0	0.0869774892267123	0	0.000124892136867684	0.376389654885482	0.00816518739720343	0	0
CSM7KOU9	0	0.0580850804737343	0.00181962290109931	0	0.000340111105809733	0.122174090455596	0.0518670860610705	0.0597050234040023	0.00244344477858952	0.455273181997184	0.0198160295161749	0.00595578982899732	0	0.086463563746264	0.0254458083228948	4.01638743041644e-05	0.00103243944975492	0.0858987058544544	0.0236398582300692	0	0
CSM7KOUB	0	0.0660069339888818	0.000236336796961153	0	0.05981066796599	0.161105802270363	0.0217411096315613	0.0677019795875995	0.00403013395159886	0.385921541089057	0.0342065049755533	0.013237024886207	0	0.117836978686547	0.000721130226625057	0.0143205959150094	0.00236654221230576	0.0187192305866563	0.0278363770232731	0.00420111020581068	0
CSM7KOUL	0.0375875036717712	0.0002124087243642	0.0169707734082194	0.542756155255925	0	0	0.00951631162269421	0.000249067499767789	0.0486100076806618	0.173496200453484	0.0606129865892534	0.000401242673549244	0	0	0.0124089365371767	0.000283015176025774	0.0138475871924847	0.0742291873633547	0.00881861615126707	0	0
CSM7KOUN	0.065053586569967	0	0.0215660510794001	0.421610627991318	0	0	0.00283516476712925	0.000426351146181033	0.106342106973895	0.159452514472722	0.0491459046791405	0	0	0	0.00410591631866751	0.000104406782332121	0.00486406152514388	0.149756191870961	0.0138064602189053	0.000930655604238071	0
CSM9X1XU	0.0980617013919566	0	0.000105991478524318	0.000135890344116509	0	0	0.248499936539658	0.22337292989598	0.0543108408652313	0.000554474462407185	0.176464599668392	0.0727690550328985	0	0	0.00390628678961977	0	0	0.0995111983958661	0.0223070951353499	0	0
CSM9X1Y3	0.0548471370708997	0	0	0	0	0	0.108400023799364	0.296765909586729	0.0138876004675423	0	0.1330992209547	0.0710812460374379	0	0	0.0790609103768425	0	0	0.213172244056077	0.0280271095224965	0.00165859812791134	0
CSM9X1Y5	0	0	0	0	0.333432751914	0	0.0161518039732072	0	0	4.29191037671186e-05	1.19148556726628e-05	0	0	0.344981193745546	0.0904669367879753	0	0.0928880867073514	0.084635703928392	0.035581218190218	0	0.00180747079387018
CSM9X1YV	0.0290815957928256	0.000698776178973942	0.0213151441377092	0	0	0	0.066462287555684	0.348389594386072	0.000187601212643333	0.103666283171847	0.0617685086231809	0	0	0	0.0807898402953092	0	0	0.284061632706474	0.00357873593928059	0	0
CSM9X1Z4	0.0628546930383222	0	0	0	0	0	0.28948473769079	0	0	7.25905070229764e-05	0.106046789235014	0.314025292518028	0	0	0.0971301932458566	0.0214857973881067	0.00258037537357743	0.095360722083211	0.0104021576132241	0	0.000556651306846277
CSM9X1ZC	0.0549953617433484	0	0	0	0	0	0.296072651330939	0	0	8.8382432728889e-05	0.151600153018157	0.136569069232218	0	0	0.162197546634784	0.0441445970592688	0	0.0934107618480718	0.017143278242831	0	0.0437781984576537
CSM9X1ZO	0	0.096355749721621	0	0	0	0.172857640016846	0.0808249159377821	0.0115168133578018	0.00266232068402906	0.241420229419613	0.0490572293507416	0.047180281688424	0	0.102031694061676	0.00644534904485695	0.0142887181403127	0.00287929476111215	0.0270370422288845	0.0154409967642827	0.000114703711536621	0.129887021110481
CSM9X1ZQ	0	0.0720270859692949	2.24008453615574e-05	0	0	0.194100750248083	0.0517379708747813	0.00801074828607785	0.00374094117538008	0.417273678079769	0.0562266368194713	0.0555904013150069	0	0.0694478989809418	0.00552129341966156	0.0113375313032503	0.00156960406119602	0.0269748662515043	0.00765439460814227	0.000255936095280322	0.018507861666798
CSM9X1ZY	0	0.107673894844371	0.000143098403913681	0	0	0.164866666231825	0.0833347865031715	0.0365973835222254	0.00432556524202333	0.341016142431765	0.0656715182128327	0.0281143770234281	0	0.0826974328678797	0.0144606594533534	0	0.00905473454048041	0.036309189992483	0.00867469180264454	0	0.0170598589276033
CSM9X211	0.140245489092895	0	0.00774621194127082	0.319695381271853	0	0	0.00972225747639345	6.89169809881305e-05	0.0291296196534213	0.172540610323679	0.0623629193743643	0	0	0	0.0614297040412719	0	1.16279679856517e-05	0.176718170529255	0.0203290913466222	0	0
CSM9X213	0.0998626408986889	0	0.030497944893984	0.394113030500849	0.000157887059267713	0	0.0170062580568935	0.00921896730510156	0.0637880881078437	0.100219866970912	0.0760623548274034	0.000635112577037598	0	0.002470087596955	0.042207989798067	0.00377265583591363	0.0154227670235187	0.129821446369555	0.0142514193003729	0	0.000491482877636869
CSM9X215	0.0711316032226194	0	0.00433132691722253	0.553252937776114	0	2.93551550469833e-05	0.0121966737726236	0.000101825694069223	0.0642075870757115	0.116811893870106	0.0720772585744901	0	0	0	0.00744546329838978	0	0.0264801845495694	0.0647551131372575	0.00717877695677991	0	0
CSM9X219	0.0673211598820301	0	0.0111530053988269	0.140715381674237	0	0	0.00437871085426418	0	0.0712488259194579	0.233360213210906	0.133972183920556	0	0	0	0.0376358806081119	0	0.0384302622660938	0.249595565032224	0.0118463224864429	0.0003424887468488	0
CSM9X21J	0.0247466930940284	0	7.26062292787208e-05	0	0.000312948236794795	0	0.195109305950199	0.272984033484482	0.0242430660701298	0	0.123099315109216	0.120433589292442	0	0	0.0550816876037944	0	0	0.171329716638452	0.0120641055647009	0.000522932726481422	0
CSM9X21L	0.0168643651372178	0	3.55094543922319e-05	0	0.00145051119860663	2.26310255105422e-05	0.109216954014006	0.26456919154725	0.00805889568097506	0.000482753533128195	0.094407886099674	0.0365337271048417	0	0.000152290547358234	0.0492336084482494	0	0.000134035687001664	0.403188598964474	0.0146472748369253	0.000913993350729632	8.77733696596719e-05
CSM9X21N	0.0501175923452862	0	0	0	0.00162170010750611	6.16157635626342e-06	0.235618679863513	0.337369076548478	0.0335773764061454	0	0.106355639222023	0.0796872651736185	0	0	0.0406417576459135	0	0	0.0892440040494951	0.0246456356884932	0.00111511137317159	0
CSM9X21R	0.0290774764903183	0	0.0114865308043706	0	0	0	0.101272648002963	0.471690317817972	0	0.0923399656871823	0.0677428969380826	0	0	8.19880856843015e-06	0.0523648257608494	0	0	0.170181544128238	0.00339816501018581	0.000437430551268597	0
CSM9X21T	0.027121194980777	0	8.34057817323599e-05	0	0	0	0.0405613520326191	0.397086212790868	0	0.107611353331944	0.0630182031562553	0	0	0	0.0763100659730397	0	0	0.280626221813008	0.00758199013975604	0	0
CSM9X222	0.00580517602465857	0	0	0	0	0	0.0401989212623297	0.249437502526186	0	0.0632261382059661	0.0287115102776485	0	0	0	0.123434138768838	0	0	0.480407647869845	0.00877896506452816	0	0
CSM9X22G	0.00058681493593429	0.0389829770146061	0.000191491674052031	0	0.0106108391126502	0.107276520072951	0.0535558204920176	0.0279588251272163	0.0024962307510354	0.259353766149119	0.0515280604435738	0.0672434609979184	0	0.180189502420482	0.00450094638218259	0.0180617682561219	0.00406444051648635	0.0264652495390745	0.0295978035548169	0.00464887667386098	0.112686605885901
CSM9X22I	0	0.0379204854608509	0.000136949271941833	0	2.81577942310311e-06	0.0746939247767087	0.0796668472178563	0.0195225666802165	0.00133941507558064	0.364475768426205	0.0203676844770688	0.0392666840050418	0	0.0801850786216811	0.00535612442263723	0.0750179953903131	0.000466395464444897	0.0585551570232194	0.0222429935728555	3.5837192657676e-05	0.120747277141298
CSM9X22K	0	0.0332857658751901	0	0	0.000478348704351524	0.0726623056910445	0.0657998277705191	0.0540210746429926	0.000723450030461054	0.300790933717513	0.0469925217154746	0.146159177206702	0	0.147009308821445	0.0370900449827387	0.0111320544160865	0.012465922893302	0.0312928657912786	0.0102468399051301	0	0.0298495578357709
CSM9X22S	0.113006541619497	0	0.00567307397552425	0.190291536950397	0	0	0.0296510307629825	6.45118095501575e-05	0.0724141249445816	0.171119481209143	0.131239592132853	0	0	0	0.0337840568594584	0	0.000169438818936702	0.238321570476712	0.014265040440364	0	0
CSM9X22U	0.0745544276603938	0	0.0319114959376655	0.359282136339997	0	0	0.00265000970720678	3.33625084192215e-05	0.0325601400917392	0.104712467145949	0.0850299986693492	0	0	0	0.0209104654211074	0	0.000449880594299194	0.275724450830656	0.0121811650932181	0	0
CSM9X233	0.0068380940959593	0	2.04895742718442e-05	0	0	0	0.0100385354654945	0.167996429993	0	0.0471537420139624	0.0232966459470869	0	0	0	0.0812056065501553	0	0	0.652847553650293	0.0101903993689211	0.000412503340855217	0
CSM9X235	0.0349256655868138	0	0.00132530390646434	0	0	0	0.0371408258236076	0.413775774011776	2.47319713821413e-05	0.101220704155499	0.0370963082751198	0	0	0	0.103712038072726	0.000137015121457063	0	0.257321323048351	0.0133203100268029	0	0
CSM9X237	0.0028044999945808	0	0.0001057404088823	0	0	0	0.0236506929036819	0.167146243479452	0	0.0450538734165704	0.023861645019402	0	0	0	0.163561379267319	0	0	0.560109589359766	0.0120454186778272	0.00166091747251873	0
CSM9X23B	0.0377170986873953	0	7.31353107728313e-06	0	0	0	0.0694959584034213	0.364079766245616	0	0.0725362977512633	0.0358100083931476	0	0	0	0.0998570378806083	0	0	0.311612146033802	0.00888437307366815	0	0
CSM9X23H	0.0263867554984709	0	0.0075697007133317	0.683666926308006	0	0	0.0491484147952929	0.000114302627784335	0.0469486098815786	0.0908035756508205	0.0342872355205033	0	0	0	0.00193861177069594	0	0.00339073293589178	0.0492383377629175	0.00650679653470696	0	0
CSM9X23N	0.088240516710569	0	0.00636243322031993	0.277822631125782	0.00101264949578308	0.000242846813609641	0.0275748021839606	0.0004371498138728	0.108709526595622	0.277763867562257	0.0812502075886755	0	0	1.73735753029517e-05	0.00910988530885362	0	0	0.115143625814067	0.00606337778073015	0.000249106410593793	0
CSMA88CB	0.0784253028913991	0	0.113087754986007	0	0.00351730465581139	0	0.157141949348583	0	0	0	5.61133653489192e-05	0	0	0	0.0258441066659334	0	0.0193037409034103	0.147433965531529	0.297400464737581	0.00745898986280468	0.150330307051592
CSMA8M9R	0.0535820644712166	0.112308637231202	4.39063920613329e-05	0	0.0245680112459069	0.146174041024469	0.0115993594314232	3.91366168791826e-06	0.027710314675522	0.11585527083395	0.0784998592304812	0	0	0.0532659139879895	0.0773520556385714	0.00254070024702543	0.0428093437694384	0.0879605248513848	0.100338336052921	0.000471963139177392	0.0649157841155724
CSMA9J65	0.0793484222221414	0	0.125428863693589	0	0.18858079814216	0.00215699897060589	0.0753971573849429	0.000197027730592162	0.000351012480039575	0.00174677713152682	0.00303624784835614	0	0	0	0.0394172667424061	0	6.10280765526492e-05	0.0187384486177949	0.0930227529644085	0.134909838089684	0.2376073599052
CSMAAEUA	0.0445621363784543	0.0475039253210535	5.82735536757341e-05	0	0.00761622075132105	0.192718966799035	0.0208606050749388	1.54430949699668e-05	0.0216010290892411	0.143513405450978	0.188860606040132	0	0	0.0666276648085889	0.0399603353757631	0.00652663801168222	0.0635764470602259	0.0607533769102083	0.0619001473609078	0	0.0333447789188241
CSMACTZP	0.15909911490022	0	0.0949821170815646	0	0.0401782998468081	0	0.188601650848428	0	0	3.66059297919335e-05	3.31823536243426e-05	0	0	0	0.00901427604926684	7.26851555580837e-05	0.00240150700555857	0.0766320121752903	0.120650774426097	0.00314389632990001	0.305153877897893
CSMAE44D	0.0353230329306649	0.040700661862958	0	0	0.0161484540335379	0.210049453948769	0.012578813696298	3.62424728458137e-05	0.0277037219195327	0.0499846942442696	0.242305254781544	0	0	0.0808025932097416	0.02087359683557	0.0132072192573528	0.0357465104153935	0.100958516111543	0.0908148803809887	0.000126970273996743	0.022639383624994
CSMAF72L	0.102803193843122	0	0.237872107121951	0	0.0330947011407775	6.90199629110468e-05	0.455611536352833	0	0	0.000174590820159395	0	0	0	0	0.00385250137065854	0.0148259333233761	0.000781855171255783	0.0127161860162215	0.0203289766027892	0	0.117869398273944
CSMAG78W	0.0138462362002191	0	0	0	0	0.340348282335928	0	1.9661814517261e-05	0	0.275899581998916	3.42092842178934e-05	0	0	0.0901490786053204	0.0030282603919793	0.0658257092658631	0.0274973317326571	0.118084539210602	0.0652671091597802	0	0
CSMAH393	0.238518065076053	0	0.100108296776778	0	0.201649244426067	0	0.176704375372834	0	0	0	3.75525736030443e-05	0	0	0	0.0235473480076408	0.0226727364546925	0	0.00261831618028681	0.0293464613900321	0.00779464906783475	0.197002954674178
CSMAHYLR	0.117282571174424	0	0	0	0	0.327239629614403	0.000109667833930516	0.000143773956105765	0	0.243719822684912	0.000162492130902283	0	0	0.0978434595596704	0.0189502571969085	0.0267414964939595	0.0184947050532411	0.0669077138861526	0.0824044104153896	0	0
CSMAIG7X	0.115330616841049	0.00249031843593566	0.223336544216829	0	0.00924191173635221	0.00109281479496093	0.584911405639441	0.00250722448786535	0.000753743978168778	0.00971053229939212	0.000376871989084389	0	0	6.07858046910305e-05	5.67967362581816e-05	0	0.000717652406633479	0.0159916054803722	0.022991850713103	0.00145487024415188	0.00897445419571168
ESM5GEXY	0	0	0	0	0	1.5692227693364e-05	0.0162565030042555	0	2.18186453544718e-05	0	0.681931549857915	0	0	0	0.0919383974731644	0	0.0563898052540803	0.152781033556754	0.000336308085291342	0.000328891895491053	0
ESM5ME9U	0.0208924219980067	0	0.0152569554678583	0	0	0.0276585748545075	0.0539713777523155	0	0.016428775682042	0.109834790447621	0.0905686437859829	0.115376962346634	0	0.295789822683208	0.133498050600629	0.00026402504508621	0.00539101725095785	0.097270989557444	0.0177975925277071	0	0
ESM5MEB7	0.0214840049717983	0	0	0	0	0.00879980548487942	0.00631300724820574	0.0173404116080726	0.00182441413944078	0.0427306460088115	0.00459353160157847	0.0198313200427512	0.607466714139454	0.0333397426733473	0.0147432802437039	0.00227435237729357	0.000132040110908555	0.195659553840575	0.023088908849038	0.000378266660141727	0
ESM5MEBE	0	0	0	0	0	4.66201600685265e-05	0.0493205431863419	5.64821170060994e-05	5.84032774484838e-05	3.36843464231387e-05	0.609833959226059	0	0	0	0.105747586926426	0	0.00575477206648086	0.218913670862438	0.00102513121205628	0.00920914661925072	0
ESM5MEBG	0	0	0	0	0	2.01598589160482e-05	0.031407181943478	0	9.51645514049481e-05	0	0.679362202167823	0	0	0	0.0357582054069242	0	0.0339022462214977	0.216793613256522	0.00109063584570671	0.00157059074772666	0
ESM5MEBI	0	0	0	0	0	1.08602381727804e-05	0.0868756995318591	0	0.000131227877921097	4.91296488768639e-06	0.658032173972741	0	0	0	0.134448455693525	0	0.00943677124084815	0.107635820530427	0.00342407794961806	0	0
ESM5MEBS	0.0523724514303076	0	0.0314676257157265	0	0	0.0143564468565308	0.0642136855585759	0	0.109044013489101	0.232672147318933	0.101818862507345	0.0461866058218284	8.91688603074126e-05	0.217508234125925	0.0322331761791833	0	0.0058822809628779	0.0813644371674555	0.0105057839999563	0	0.000285080005946326
ESM5MEBU	0.0122526022008036	0	0.0201018575299332	0	0	0.0322224935275051	0.0659868294746888	0	0.0590833319353863	0.173708281376301	0.11625750309257	0.0566388506265599	0	0.190576842665096	0.056189767897295	0	0.131307614835139	0.0777059750742931	0.00796804976443038	0	0
ESM5MEC3	0.0146896368205029	0	0.0255043413656522	0	0	0.0493586267017487	0.0578852864386003	0	0.0691590250062552	0.0132000371612021	0.0561412312032419	0.14132355814673	0	0.355593788598253	0.0407777050326846	0.00067909630314552	0.0376176326067076	0.116223166720883	0.0218468678943931	0	0
ESM5MEC5	0.0108599102247108	0	0.0233121075385958	0	0	0.0525045858150155	0.0848723561948098	0	0.0802883035985782	0.25400339418458	0.112223811271682	0.0655572981313186	4.92302457470473e-05	0.150528232312242	0.026740483053281	0.000396191858374805	0.0996545893163552	0.0346924014349383	0.0043171048197703	0	0
ESM5MEC9	0	0	0.00966741767839217	0	0	0	0.188021789988949	0.433002595065506	0	0.0726756461226002	0.0602409879910874	0.0473181669662595	0	0	0.0263845190578056	0	0	0.15673613656921	0.00575747540286354	0.000195265157326044	0
ESM5MECL	0	0	0	0	0	0	0.0964328512481917	0	0.000188522649157051	0	0.562266772531466	0	0	0	0.0683302640926428	0	0.0176125324014851	0.254431195115938	0.000737861961119706	0	0
ESM5MECQ	0	0	0	0	0	0	0.00838389066571725	4.30826858464401e-06	5.21779195251331e-05	0	0.468807836261859	0	0	0	0.127661178610643	0	0.12917984328673	0.265517396130337	0.000393368856603469	0	0
ESM5MED2	0.0129770078305409	0	0	0	0	0.00997943413007687	0.00399270037212689	0.0166193836189542	0.000464823290329456	0.015098952977003	0.00470517741446556	0.015628402800353	0.700465042776668	0.016911666259804	0.0278481827628599	6.68213964062282e-05	3.20693928007993e-05	0.161488292964512	0.0123956129070649	0.00129118935501013	3.52397510244525e-05
ESM5MEDD	0.0577654268313404	0	0.00187542241369545	0	0.0013117007177729	0	0.00884762397409322	0.284941872099741	0.000315528084768439	0.0923369593262022	6.35587087387561e-05	0.0757206991206244	4.07782606561524e-05	0.127145106419933	0.0481766202121728	0	0.000403880982856769	0.138518968813441	0.115163220022629	0.00530004115583714	0.0420725928554977
ESM5MEDF	0.00860891174837849	0	0.0860397032355352	0	0	0	0.000751601103258417	0.10658401082543	0	0.0188654102784901	0.000222735094963649	0.0174503524066891	0.00017688223397513	0.0148925343974363	0.309573587683654	0	0.00082104815485268	0.169695651264211	0.207318739856538	0.00619696222570084	0.0528018694908863
ESM5MEDK	0.0786126051667111	0	0.000776873455307838	0	0.000623381513634775	0	0.0151478357157559	0.347750194258253	0.00101173846377223	0.089145471110168	6.17477977416581e-05	0.0602593088395084	0	0.0775601801695432	0.0499292373428981	0	0.00620844588611281	0.176340222387805	0.0646649424086109	0.000971051930376566	0.0309367635538012
ESM5MEDN	0.0541250120946352	0	0.282857659635814	0	0.0226850381947365	0	0.0140317217363569	0.324877704396904	0.000831187092702522	0.0144627526563222	0.000325521941248516	0.00151966964506682	0	0.0701037877723359	0.025686574152634	0	0	0.110354733828075	0.0402187342131583	0.00102786166362862	0.0368920409763811
ESM5MEDU	0.0290126319886051	0	0.0211570183942058	0	0	0.0991364771476165	0.0810746388302891	9.2359444740079e-06	0.108177834188734	0.145658435542344	0.137678832556375	0.0745991030759238	0	0.140078912921744	0.046789674264686	0.000561368296317439	0.0137200587760324	0.0920323910898693	0.0103133869827839	0	0
ESM718SY	0.0149787555868342	0	0.0406453679826473	0	0	0.058075690584107	0.0853706786832841	8.07810401146641e-05	0.0608500066150418	0.057269755903706	0.103044594885585	0.110622006506	0	0.296227575445865	0.0602115112732067	0.00129937428456885	0.023595441548415	0.0777528765428116	0.00997558311781302	0	0
ESM718T7	0.0118587146378322	0	0	0	0	0.00601469458179159	0.00396959254362932	0.0110985627547674	0.000576472487853394	0.0149085291573201	0.00283460119301839	0.00941230304384149	0.696045932738585	0.0266960047314707	0.00834199077851177	0.000291516233126901	0.00225870414186678	0.198386406435776	0.00730206157103657	0	3.91296957217317e-06
ESM718T9	0.011321004571105	0	1.92958770512116e-05	0	0	0.0163318789959334	0.00317347813228522	0.00858666528778918	0.000473442630393781	0.013100387115651	0.00360883347595046	0.00757419926839619	0.71574839941961	0.0625362980040118	0.0206639925691956	0.00209656640587805	0.00402098332041687	0.108430469577149	0.0223141053491829	0	0
ESM718TF	0.00863413039825841	0	0.00190776132803358	0	0	0.0122067451477199	0.00387469253075315	0.011596361177275	0.000882565394000517	0.00659635105611219	0.00712825708749994	0.00689656031504533	0.709133819989982	0.0140257516637245	0.0377583212696859	0.00110227248132139	0.00595762782989658	0.165784646258354	0.00298480875751516	0.00350628220573459	2.3045109088228e-05
ESM718TK	0.00139650813104673	0	0	0	0	0.00245876324428716	0.0017836601096389	0.00242919846712739	0.000129865116201791	0.00297272612656461	0.00202078916942034	0.00147652849897916	0.858270367688093	0.0125123756691169	0.00319910435828796	0.000179343358969171	0.000625869228882197	0.108499433626831	0.00194443385650772	0	0.000101033350045984
ESM718TM	0.0335444934713393	0	0.00117893248808867	0	0	0.0136629045339126	0.0104248856117031	0.0163728828698792	0.00186788370161759	0.00976946283941883	0.014224344107959	0.00973114462085353	0.728565261039628	0.0584523711663172	0.00249573289094777	0.000940608703025392	0.000260071963167907	0.0824731044294437	0.0160359155626985	0	0
